,go,pv,k,n,N,genes
169,GO_MEMBRANE_ORGANIZATION,0.00019098944765298393,92,359,1367,ABCD1;ACAA2;ACTB;ACTG1;AP2M1;AP2S1;AP3D1;ARF1;ARPC5;ATG7;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;BAG6;BAK1;BANF1;BET1L;BID;CALR;CHMP1A;CHMP2A;CLTA;CTDNEP1;CTSC;DOC2B;EMD;EPHB2;FLOT1;FLOT2;GET3;GLTPD2;GSK3A;GSN;ITGB2;MAIP1;MBP;MFN2;MICOS13;MUL1;NECTIN2;NMT1;OXA1L;PEF1;PLEKHM2;PLSCR5;PPIA;PPP2R1A;PPP6R1;PREB;PRELID1;RAB13;RAB1B;RAB20;RAB34;RAB8A;REEP4;RER1;RFT1;RILP;ROMO1;SAMM50;SEC13;SEC24D;SGTA;SH3BP1;SLC25A5;SLC66A2;SLC9A1;SNAPIN;SNX3;STX10;SUN2;SYNGR2;TGFA;TMED10;TMED9;TMEM11;TOR1A;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC9;UBA52;UBB;VPS11;VPS18;YKT6;YWHAE;YWHAH;YWHAQ
114,GO_REGULATION_OF_RESPONSE_TO_STRESS,0.0001921007999687487,145,612,1367,ABCD1;ADRA2A;ATG7;BAG6;BAK1;BID;BST1;C1QBP;C1QTNF1;CCL24;CD1D;CD209;CDC37;CDKN2A;CERS2;CHCHD2;CHEK1;CHID1;CNPY3;CREB3;CREB3L1;CTSC;CYBA;DAXX;DBNL;DDT;EDEM2;EMC10;ERCC1;ERP29;FKBP4;FLOT1;GGT1;GPX1;GPX4;GRN;GSTP1;HAND2;HCK;HMGA1;HSF1;HSP90AB1;HTRA2;IGBP1;IKBKG;IL12RB1;IRAK1;ITGB2;KARS1;MAD2L2;MAP2K1;MAP2K2;MAP3K11;MAPKAPK2;METRNL;MGST2;MICU1;MLST8;MUL1;MYD88;NCR2;NDC1;NECTIN2;NONO;NPAS2;NR1H2;NSMCE1;NUP188;OS9;OTOP1;OTUB1;P4HB;PARK7;PARP1;PARP9;PCNA;PLA2G2A;POLR3B;PPP4C;PQBP1;PRKACA;PRMT1;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTPN6;PYCARD;PYCR1;QARS1;RACK1;RAPGEF1;RELA;RPL26;RPS19;RPS3;RTN4R;SEC13;SELENON;SERPINF1;SFTPA1;SGTA;SHARPIN;SIGLEC11;SIRT2;SLC25A23;STING1;SYVN1;TGM2;THOC5;TKFC;TLR1;TMBIM6;TMEM161A;TNFAIP8L2;TNFRSF1A;TNIP2;TPT1;TRAP1;TRIM28;TRPV4;TTLL12;UBA52;UBB;UBE2D2;UBQLN4;UNC93B1;VKORC1;VSIG4;XRCC5;XRCC6;YJU2;YWHAE;ZNF365;ZP3
295,GO_LYASE_ACTIVITY,0.00019347387277676841,31,91,1367,ACO2;ADCY3;ADSL;ALAD;APEX1;APEX2;APMAP;ASL;BCKDHA;BST1;CHAC2;DDT;ECHS1;FAHD1;GGCX;GMDS;HMGCL;MGST2;MGST3;PARK7;PCBD1;PCK2;RPS3;SHMT1;SHMT2;TKFC;TPI1;UMPS;UROD;XRCC5;XRCC6
66,GO_DEFENSE_RESPONSE,0.0001947262864184002,155,661,1367,ABCD1;ACKR1;ACTG1;ADAM15;AHCY;APOBEC3C;ATG7;BST1;C1QA;C1QB;C1QBP;C1QC;C2;CCL17;CCL24;CD1D;CD209;CD300C;CD40;CDC37;CDC42EP4;CHI3L1;CHIA;CHID1;CNPY3;CST3;CTSC;CYBA;CYSLTR1;DDT;DDX41;DEFB126;ELF4;EXOSC4;EXOSC5;FLOT1;GAPDH;GGT1;GPX1;GPX4;GRN;GSN;GSTP1;H2BC12;HCK;HK1;HLA-DPB1;HLA-DQA2;HLA-DRA;HP;HSF1;HSP90AB1;HTR1A;HYAL3;IFITM1;IFITM2;IFITM3;IKBKG;IL12RB1;IL13;IRAK1;IRF5;ISG15;ITGAL;ITGB2;JAGN1;KARS1;LGALS3BP;MAPKAPK2;METRNL;MGST2;MICU1;MUL1;MYD88;NCR2;NECTIN2;NONO;NPAS2;NR1H2;NRROS;OAS2;OAS3;OASL;OR2H2;OTOP1;PARK7;PARP9;PLA2G2A;POLR3B;POLR3K;PPP1R14B;PQBP1;PRKACA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTGES;PTPN6;PYCARD;RAB20;RELA;ROMO1;RPL13A;RPL30;RPS19;RPS6KA4;SERPINF1;SFTPA1;SHARPIN;SHC1;SHMT2;SIGLEC1;SIGLEC11;SIGLEC14;SIRT2;STAT5A;STAT6;STING1;STXBP2;TDGF1;TGFB1;TGM2;TIMP1;TKFC;TLR1;TNFAIP8L2;TNFRSF1A;TNIP2;TRIM21;TRIM28;TRIM8;TRPV4;TTLL12;TYROBP;UBA52;UBB;UBE2D2;ULBP3;UNC93B1;VPS26B;VSIG4;XRCC5;XRCC6;ZP3
373,GO_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY,0.00019587348213577285,5,5,1367,MAD2L2;RPL11;RPL23;RPL5;RPS7
344,GO_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.00019796325488990606,93,364,1367,ADRM1;ALAD;AMFR;ANAPC11;AP2M1;AP2S1;ARAF;ATRAID;BAG6;CCDC115;CCDC22;CLPP;CLTA;CSNK1A1;CTSC;CTSH;DCAF11;DDA1;DDB1;DMAC2;EDEM2;ERLIN1;FAF1;GNA12;GPX1;GSK3A;HSP90AB1;HTRA2;ISG15;KAT5;KCTD17;LONP1;MAGEA2B;MSN;NEDD8;OS9;PARK7;PDCL3;PRKACA;PRPF19;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;RACK1;RAD23A;RHBDD2;RNF126;RNF167;RNF4;RNF41;RNF5;RPL11;RPL23;RPL5;RPS7;SDF2L1;SGTA;SHARPIN;SIRT2;SYVN1;TOR1A;UBA1;UBA52;UBB;UBE2D2;UBE2D4;UBE2I;UBE2J2;UBE2L3;UBE2L6;UBE2S;UBE2Z;UBE3C;UBL7;UBQLN4;USP11;USP5;VCP;VPS11;VPS25;VPS37C;WDR81
281,GO_U12_TYPE_SPLICEOSOMAL_COMPLEX,0.0002111048483976189,10,17,1367,PHF5A;SF3B2;SF3B3;SF3B4;SF3B5;SNRNP25;SNRPB;SNRPD2;YBX1;ZMAT5
203,GO_CARBOHYDRATE_DERIVATIVE_TRANSPORT,0.00023794435485385062,16,36,1367,ABCD1;ABCG1;CYBA;G6PC3;GUK1;MFSD2A;RFT1;SLC25A23;SLC25A5;SLC25A6;SLC35A2;SLC35A4;SLC35B2;SLC35C1;SLC35C2;TMEM241
46,GO_CELL_ACTIVATION,0.00023918752991471955,143,605,1367,ACAA1;ACLY;ACTB;ACTG1;ADRA2A;AGA;AGPAT2;ALAD;AP3D1;APEH;APRT;ARPC5;ARSA;ATG7;ATP6V0C;BAG6;BAK1;BLOC1S4;BRI3;BST1;C1QA;C1QTNF1;CANT1;CCND3;CCT8;CD1D;CD209;CD276;CD33;CD40;CEACAM8;CHI3L1;CHRNB4;CLPTM1;CNN2;CSK;CST3;CTSC;CTSH;CYBA;DBNL;DDOST;DNAJC5;DPP7;DTX1;EEF1A1;EEF2;ELF4;ERCC1;FIBP;FLOT2;FUCA2;GHDC;GLB1;GNA12;GNAS;GRN;GSN;GSTP1;GYG1;HLA-DPB1;HMOX2;HP;HSP90AB1;ID2;IGBP1;IL12RB1;IL13;IL13RA2;IMPDH2;ITGAL;ITGB2;KARS1;KCNAB2;KDELR1;LAMTOR1;LAMTOR2;LAT2;LGALS1;MAD1L1;MAD2L2;MCEMP1;METAP1;MSN;MVP;MYL12A;NECTIN2;NHEJ1;NKX2-3;NME2;PFKL;PGAM1;PKM;PLA2G2A;PPIA;PRDX4;PRELID1;PRMT5;PSMB10;PSMC3;PSMD2;PSMD3;PTPN6;PYCARD;PYGB;QSOX1;RAB29;RAB5C;RNF41;RPS3;RPS6;SASH3;SELPLG;SIGLEC14;SLC15A4;SRP14;STAT6;STING1;STK10;STOML2;STXBP2;SURF4;TGFB1;TIMP1;TLR1;TMBIM1;TMC6;TMEM179B;TNFAIP8L2;TNFSF13;TNIP2;TOX;TRAPPC1;TSPAN14;TXNDC5;TYROBP;ULBP3;VAT1;VCP;VSIG4;XRCC5;XRCC6;ZP3
334,GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION,0.0002469603094835912,100,399,1367,AIMP2;AMFR;ANAPC11;ASB13;ATG7;CCDC22;CDK5;CENPX;COPS9;CTU2;DAXX;DCAF11;DDB1;DMAC2;DTX1;DTX2;DTX4;EIPR1;ELOB;GSK3A;H2BC12;HSP90AB1;ISG15;LIMK1;LRRC41;MAD2L2;MAGEA2B;MARCHF2;MED11;MED27;MGRN1;MUL1;NDC1;NEDD8;NSMCE1;NUP188;OS9;OTUB1;PARK7;PCNA;PEF1;PEX14;PHF23;PRPF19;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;RACK1;RELA;RNF10;RNF113A;RNF126;RNF167;RNF220;RNF4;RNF41;RNF5;RPL11;RPL23;RPL5;RPS2;RPS3;RPS7;SAE1;SHARPIN;SUMO3;SYVN1;TRAF7;TRIM21;TRIM28;TRIM8;TSPO;U2AF2;UBA1;UBA52;UBB;UBE2D2;UBE2D4;UBE2I;UBE2J2;UBE2L3;UBE2L6;UBE2M;UBE2S;UBE2Z;UBE3C;URM1;USP5;VCP
37,GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.00025701533334131216,118,485,1367,ACTB;ACTL6A;ACTR8;ADRM1;AIMP2;AMFR;ANAPC11;ASB13;ATG7;CCDC22;CDK5;CENPX;COPS6;COPS7A;COPS9;CTU2;DAXX;DCAF11;DDB1;DMAC2;DTX1;DTX2;DTX4;EIF3F;EIPR1;ELOB;GSK3A;H2BC12;HSP90AB1;IKBKG;ISG15;LIMK1;LRRC41;MAD2L2;MAGEA2B;MARCHF2;MCRS1;MED11;MED27;MGRN1;MUL1;NDC1;NEDD8;NSMCE1;NUP188;OS9;OTUB1;PARK7;PCNA;PEF1;PEX14;PHF23;PRPF19;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;RACK1;RAD23A;RELA;RNF10;RNF113A;RNF126;RNF167;RNF220;RNF4;RNF41;RNF5;RPL11;RPL23;RPL5;RPS2;RPS3;RPS7;SAE1;SHARPIN;SHMT2;SNX3;SUMO3;SYVN1;TAF10;TFPT;TNIP2;TOR1A;TRAF7;TRIM21;TRIM28;TRIM8;TSPO;U2AF2;UBA1;UBA52;UBB;UBE2D2;UBE2D4;UBE2I;UBE2J2;UBE2L3;UBE2L6;UBE2M;UBE2S;UBE2Z;UBE3C;URM1;USP11;USP39;USP5;VCP
231,GO_PERINUCLEAR_REGION_OF_CYTOPLASM,0.0002627104593854455,76,288,1367,ABCD1;AMFR;ANXA4;APEX1;ARF1;ARF3;ARF5;ATRAID;ATXN10;CALR;CDK4;CHI3L1;CIDEB;CORO1B;CYBA;DCTN3;DGAT2;EHD4;EIF3G;EIF4H;FAF1;FKBP4;FLOT2;GAPDH;GLB1;GNB2;GSN;HNRNPL;HSF1;HSP90AB1;KAT5;MAP1S;MAP2K2;MSN;MT1F;MTPN;MVP;NME2;OAS2;PARK7;PDE4A;PLA2G2A;PLAAT3;PPIB;PRKACA;PSMF1;PTGES;RAB1B;RAB29;RAB34;RAC3;RACK1;RAPGEF1;RHBDD2;RNF41;RPS6;S100A6;SELENOM;SEPTIN9;SERBP1;SERPINF1;SIRT2;SLC34A1;SLC9A1;SNAPIN;STING1;STK16;STX10;TAF10;TGFA;TRAPPC2L;TRMT112;TWF2;UBQLN4;VCP;VPS33A
194,GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS,0.00027550142922603784,68,252,1367,C1QBP;CD1D;CD209;CFL1;CHMP2A;CNPY3;CYBA;DDB1;FLOT1;GAPDH;GRN;HCK;HYAL3;IKBKG;IRAK1;ITGB2;LGALS1;MAPKAPK2;MYD88;NECTIN2;NONO;P4HB;PARP9;PLB1;POLR2C;POLR2E;POLR2G;POLR2J;POLR2L;POLR3B;PPIA;PPIB;PQBP1;PRKACA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PYCARD;RAD23A;RELA;RPS19;SFTPA1;SIRT2;SMARCB1;STING1;SUPT4H1;TKFC;TLR1;TNIP2;TRIM21;UBA52;UBB;UBE2D2;UNC93B1;XRCC5;XRCC6;ZP3
214,GO_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,0.00029094432671977305,41,134,1367,ADRA2A;ALAD;ATG7;ATRAID;BAG6;BSCL2;CST3;DAP;DKC1;GSK3A;HP;HSP90AB1;HTRA2;MAD2L2;MAPKAPK2;MYD88;OS9;PARK7;PDCL3;PHB;PHF23;POLDIP2;PSMF1;QSOX1;RELA;RILP;RNF41;RNF5;RPL11;RPL23;RPL5;RPS7;SF3B3;SGTA;SIRT2;SNX12;SNX3;TIMP1;TSPO;UBQLN4;YBX1
5,GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.00029536654326902924,17,40,1367,CDK5;COPS9;ISG15;LIMK1;MAD2L2;MAGEA2B;OTUB1;PARK7;RELA;RPL11;RPL23;RPL5;RPS3;RPS7;TRIM21;TSPO;U2AF2
234,GO_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE,0.0003009362285438593,30,89,1367,ALG3;AMFR;BSCL2;CALR;DGAT2;DOLPP1;DPM3;ELOVL1;EMC10;EMC4;EMC8;ERGIC1;ERGIC3;ESYT1;HLA-DPB1;HLA-DQA2;HLA-DRA;PDIA3;PIGT;PIGU;PREB;RHBDD2;RTN2;SLC35B2;SPCS1;SREBF2;STIM1;STING1;SYVN1;TECR
219,GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.0003083185298743857,53,186,1367,ACAA2;BAK1;BID;CIDEB;CREB3;CREB3L1;CTSC;CTSH;ERP29;FAF1;FIS1;FXN;GNAI2;GPX1;GSK3A;GSN;GSTP1;HDAC1;HTRA2;MAZ;MUL1;NMT1;NOC2L;NONO;P4HB;PARK7;PARP1;PDIA3;PPP1CA;PPP2R1A;PRELID1;PSMD10;PTPMT1;PYCARD;QARS1;RACK1;RELA;RPL11;RPL26;RPS3;RPS7;SLC25A5;SYVN1;TMBIM1;TMBIM6;TMEM161A;TPT1;TRAF7;TRAP1;UBB;YWHAE;YWHAH;YWHAQ
57,GO_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.0003150155936873507,23,62,1367,ALAD;ATRAID;BAG6;CST3;HSP90AB1;MAD2L2;OS9;PARK7;PDCL3;PHB;PSMF1;RELA;RILP;RPL11;RPL23;RPL5;RPS7;SF3B3;SGTA;SIRT2;SNX12;SNX3;TIMP1
217,GO_PIGMENT_METABOLIC_PROCESS,0.000349359139599169,16,37,1367,ALAD;APRT;BLVRA;BLVRB;COX10;COX15;DDT;FXN;HMBS;HMOX2;PRPS1;SHMT1;SLC25A39;TMEM14C;TSPO;UROD
290,GO_ADP_BINDING,0.0003636184737955219,9,15,1367,ABCD1;ABCG1;ATP5F1A;LONP1;MIEF1;PKM;PRKAG1;PRPS2;VCP
210,GO_COFACTOR_BIOSYNTHETIC_PROCESS,0.0003637999226909231,33,102,1367,ACLY;ALAD;BOLA2B;CHAC2;CIAO1;CIAO2B;CIAPIN1;COASY;COX10;COX15;CYBA;ELOVL1;FLAD1;FPGS;FXN;GGT1;HMBS;IDH2;MGST2;MTHFS;NAXE;NUBP1;PARP16;PARP9;PCBD1;PDHB;PNPO;SLC25A39;TECR;TMEM14C;TSPO;UBIAD1;UROD
146,GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,0.00036673013265658516,27,78,1367,AHCY;CHAC2;CPQ;ETHE1;FPGS;GGT1;GOT2;GPX1;GPX4;GSTK1;GSTP1;MGST2;MTHFS;PARK7;PDZD11;PLA2G2A;PLAAT3;PLOD1;PLOD3;POR;PRDX4;PTDSS1;PTGES;SERINC2;SHMT1;SHMT2;TPO
174,GO_NEGATIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS,0.00036897636034463686,32,98,1367,APOBEC3C;ARHGDIB;BANF1;C1QBP;CALR;GRN;GSN;HDAC1;IFITM1;IFITM2;IFITM3;ISG15;MUL1;NR1H2;OAS2;OAS3;OASL;OTOP1;PRDX4;PSMC3;RPS19;SIGLEC11;SIRT2;SNX3;TIMP1;TKFC;TRIM21;TRIM28;TRIM8;TTLL12;VSIG4;ZP3
250,GO_SPECIFIC_GRANULE,0.0003718259239088822,28,82,1367,ACAA1;AGPAT2;BST1;CANT1;CD33;CEACAM8;CHI3L1;CHRNB4;CNN2;CYBA;DNAJC5;GHDC;HMOX2;HP;ITGAL;ITGB2;KCNAB2;LAMTOR1;LAMTOR2;MCEMP1;PTPN6;QSOX1;SLC15A4;STK10;STXBP2;TMBIM1;TMC6;TSPAN14
159,GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,0.00037688760013013955,52,183,1367,AARS1;ABCG1;C1QBP;CALR;CAPRIN1;CDC123;CDK4;DPH2;EEF2;EEFSEC;EIF3D;EIF3H;EIF4B;EIF4EBP1;EIF4EBP3;EIF4H;EIF5A;GAPDH;GLE1;GSK3A;HNRNPL;KHDRBS1;KHSRP;MALSU1;METAP1;MIF4GD;MPV17L2;MRPS27;MTPN;OGFOD1;PGAM1;POLR2G;PPP1CA;PYM1;RACK1;RBM8A;RMND1;RPL10;RPL13A;RPL26;RPL30;RPL5;RPLP1;RPS14;RPS3;RPS9;SHMT1;SHMT2;TMED10;TNFRSF1A;TRAP1;TRUB2
220,GO_PROTEIN_TARGETING_TO_MITOCHONDRION,0.00038871249546393555,22,59,1367,AIP;BID;FIS1;GSK3A;HTRA2;MAIP1;MFN2;OXA1L;ROMO1;SAE1;SAMM50;SLC25A6;SREBF2;TIMM17B;TIMM8B;TOMM40L;TOMM7;TSPO;UBE2J2;UBE2L3;UBL5;VPS11
319,GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,0.00039879912771044945,19,48,1367,ARF3;ARF5;BET1L;COPA;COPE;COPG1;COPZ1;ERGIC1;ERGIC3;KDELR1;KDELR2;LMAN2;RAB1B;RER1;SCYL1;SURF4;TMED10;TMED3;TMED9
164,GO_REGULATION_OF_CELL_DEATH,0.0004158714339787433,157,681,1367,AARS1;ACAA2;ADAMTSL4;AIMP2;ALX4;ANGPT4;ANXA4;APEX1;APH1A;ARAF;ARHGDIA;ATF5;ATG7;ATOX1;AVEN;BAG6;BAK1;BCL2L13;BEX2;BID;BRMS1;C1QA;C1QBP;CALR;CD40;CDK4;CDK5;CDKN2A;CFL1;CHMP2A;CIAPIN1;CIDEB;CREB3;CREB3L1;CTNNBL1;CTSC;CTSH;DAD1;DAP;DAXX;DCPS;DDB1;DNAJC5;ELK1;ERP29;FAF1;FIS1;FXN;GAPDH;GNAI2;GPX1;GPX4;GRN;GSK3A;GSN;GSTP1;HAND2;HCK;HDAC1;HIGD2A;HP;HS1BP3;HSF1;HSP90AB1;HTRA2;IGBP1;IKBKG;IL13;IRAK1;IRF5;ITGB2;KATNB1;LCMT1;LGALS1;LRPAP1;MAP3K11;MAZ;MFN2;MIEN1;MT1F;MUL1;MYBBP1A;MYD88;MYDGF;NAA38;NGFR;NME2;NMT1;NOC2L;NONO;NPAS2;OLFM1;P4HB;PAFAH2;PARK7;PARP1;PARP16;PDIA3;PHB;PHB2;PHLDA3;POR;PPP1CA;PPP2R1A;PRDX3;PRELID1;PSMD10;PTCRA;PTPMT1;PYCARD;PYCR1;QARS1;RAB29;RACK1;RELA;RPL10;RPL11;RPL26;RPS3;RPS6;RPS7;SDF2L1;SERBP1;SERPINF1;SHC1;SIGMAR1;SIRT2;SLC25A5;SLC9A1;SNCB;SYVN1;TDGF1;TFPT;TGFB1;TGM2;TIMP1;TMBIM1;TMBIM6;TMEM161A;TMEM219;TNFAIP8L2;TNFRSF1A;TNIP2;TPT1;TRAF7;TRAP1;TSPO;TXNDC5;TYROBP;UBA52;UBB;UBE2M;UBE2Z;VCP;YWHAE;YWHAH;YWHAQ
318,GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.00043426308585754807,34,107,1367,ACTR1A;ARF1;BET1L;CAPZB;COPA;COPE;COPG1;COPZ1;CTSC;DCTN2;DCTN3;ERGIC1;ERGIC3;KDELR1;KDELR2;LMAN2;PEF1;PPP6R1;PREB;RAB1B;SEC13;SEC24D;TGFA;TMED10;TMED3;TMED9;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC9;VCP;YIF1A;YIF1B;YKT6
390,GO_ENDOPEPTIDASE_COMPLEX,0.0004422443315399553,20,52,1367,ADRM1;HTRA2;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;RAD23A;UBE3C;UBQLN4;VCP
76,GO_REGULATION_OF_MITOCHONDRION_ORGANIZATION,0.00045219130582743776,32,99,1367,ACAA2;BAK1;BID;CDC37;CIDEB;FIS1;FXN;GPX1;GSK3A;HTRA2;MFN2;MIEF1;MUL1;NMT1;PARK7;PRELID1;PSMD10;PYCARD;RNF41;SAE1;SLC25A5;SREBF2;TOMM7;TSPO;UBE2J2;UBE2L3;UBL5;VAT1;VPS11;YWHAE;YWHAH;YWHAQ
47,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,0.0004950141841646076,36,116,1367,ACTR1A;AP1S1;AP2M1;AP2S1;ARF1;CALR;CAPZB;CD209;CLTA;CYBA;DCTN2;DCTN3;FCGRT;HLA-DPB1;HLA-DQA2;HLA-DRA;IKBKG;PDIA3;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PYCARD;RILP;SEC13;SEC24D
264,GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE,0.0005029582482149263,16,38,1367,CALR;CTSC;ERGIC1;ERGIC3;KDELR1;LMAN2;RAB1B;SLC35C2;STING1;SURF4;TGFA;TM6SF2;TMED10;TMED3;TMED9;YKT6
320,GO_VESICLE_BUDDING_FROM_MEMBRANE,0.0005421171670663722,19,49,1367,AP2M1;AP3D1;ARF1;CTSC;PEF1;PPP6R1;PREB;RAB1B;RILP;SEC13;SEC24D;SNX3;TGFA;TMED10;TMED9;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC9
172,GO_RESPONSE_TO_INTERFERON_GAMMA,0.0005621813487625278,31,96,1367,ACTG1;CCL17;CCL24;CD40;CDC37;CDC42EP4;GAPDH;GSN;HCK;HLA-DPB1;HLA-DQA2;HLA-DRA;HSP90AB1;IFITM1;IFITM2;IFITM3;IL12RB1;IRF5;NR1H2;OAS2;OAS3;OASL;OTOP1;PARP9;RAB20;RPL13A;STXBP2;TDGF1;TRIM21;TRIM8;VPS26B
127,GO_VIRAL_LIFE_CYCLE,0.0005721939145150562,41,138,1367,APOBEC3C;BANF1;CD209;CHMP1A;CHMP2A;DDB1;GSN;HSP90AB1;HYAL3;IFITM1;IFITM2;IFITM3;ISG15;LGALS1;NDC1;NECTIN2;NUP188;OAS2;OAS3;OASL;P4HB;PCBP1;PPIA;PPIB;RAB1B;RAB29;RAD23A;SEC13;SELPLG;SLC52A2;SMARCB1;SNX3;SPCS1;TRIM21;TRIM28;TRIM8;UBA52;UBB;VCP;VPS18;VPS37C
394,GO_NADH_DEHYDROGENASE_ACTIVITY,0.0006692317562864736,11,22,1367,NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8
186,GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.000672202073484657,56,205,1367,ABCD1;ABHD14B;ACLY;ACOT2;ACOT4;ADCY3;ADSL;AHCY;AK2;APRT;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;COASY;COX5B;CYC1;DCK;DGAT2;DLST;DNAJC30;ELOVL1;GAPDH;GCK;GMPR2;GPD1;GPX1;GUK1;HINT1;HK1;HMGCL;IMPDH2;NDC1;NME2;NUDT1;NUP188;OGDH;PARP1;PDE4A;PDHB;PFKL;PGAM1;PKM;PRKAG1;PRPS1;PRPS2;SEC13;SHMT1;SLC22A11;SLC35B2;STOML2;TECR;TGFB1;TPI1;VCP
84,GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,0.0006736478490918722,114,477,1367,ACTG1;ADAM15;APOBEC3C;ATG7;C1QA;C1QB;C1QBP;C1QC;C2;CCL17;CCL24;CD1D;CD209;CD40;CDC37;CDC42EP4;CHID1;CNPY3;CYBA;DDX41;DEFB126;ELF4;EXOSC4;EXOSC5;FLOT1;GAPDH;GRN;GSN;H2BC12;HCK;HK1;HLA-DPB1;HLA-DQA2;HLA-DRA;HP;HSP90AB1;IFITM1;IFITM2;IFITM3;IKBKG;IL12RB1;IRAK1;IRF5;ISG15;ITGB2;JAGN1;MAPKAPK2;MUL1;MYD88;NCR2;NECTIN2;NONO;NR1H2;OAS2;OAS3;OASL;OTOP1;PARP9;PLA2G2A;POLR3B;POLR3K;PPP1R14B;PQBP1;PRKACA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTPN6;PYCARD;RAB20;RELA;ROMO1;RPL13A;RPL30;RPS19;SFTPA1;SHC1;SHMT2;SIGLEC11;SIGLEC14;SIRT2;STING1;STXBP2;TDGF1;TKFC;TLR1;TNFAIP8L2;TNFRSF1A;TNIP2;TRIM21;TRIM28;TRIM8;TTLL12;TYROBP;UBA52;UBB;UBE2D2;ULBP3;UNC93B1;VPS26B;VSIG4;XRCC5;XRCC6
237,GO_VESICLE_COAT,0.0007060283869390418,14,32,1367,AP1S1;AP2M1;AP2S1;CLTA;COPA;COPE;COPG1;COPZ1;NECAP2;PEF1;SCYL1;SEC13;SEC24D;TMED3
188,GO_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY,0.0007091345186802179,6,8,1367,MAD2L2;RPL11;RPL23;RPL5;RPS7;UBE2S
239,GO_CLATHRIN_COATED_VESICLE,0.0007219485942199714,27,81,1367,AP1S1;AP2M1;AP2S1;CLTA;DBNL;DENND1A;DNAJC5;HLA-DPB1;HLA-DQA2;HLA-DRA;MALL;NECAP2;RAB13;RAB35;RAB8A;RGS19;SFTPA1;SFTPB;SFTPC;SNX3;SPG21;TGFA;TMED10;TMED9;VPS11;VPS18;VPS33A
